player,match_id,match_date,innings,over,delivery_num,runs,total_runs,is_four,is_six,dismissed,non_striker,bowler
Shoaib Malik,1050221,2016-09-27,2,13,1,0,0,0,0,0,Babar Azam,DJ Bravo
Shoaib Malik,1050221,2016-09-27,2,13,2,0,0,0,0,0,Babar Azam,DJ Bravo
Shoaib Malik,1050221,2016-09-27,2,13,3,4,4,1,0,0,Babar Azam,DJ Bravo
Shoaib Malik,1050221,2016-09-27,2,13,4,4,4,1,0,0,Babar Azam,DJ Bravo
Shoaib Malik,1050221,2016-09-27,2,13,5,1,1,0,0,0,Babar Azam,DJ Bravo
Shoaib Malik,1050221,2016-09-27,2,14,0,1,1,0,0,0,Babar Azam,SP Narine
Babar Azam,1050221,2016-09-27,2,14,1,1,1,0,0,0,Shoaib Malik,SP Narine
Shoaib Malik,1050221,2016-09-27,2,14,2,0,0,0,0,0,Babar Azam,SP Narine
Shoaib Malik,1050221,2016-09-27,2,14,3,1,1,0,0,0,Babar Azam,SP Narine
Babar Azam,1050221,2016-09-27,2,14,4,2,2,0,0,0,Shoaib Malik,SP Narine
Babar Azam,1050221,2016-09-27,2,14,5,0,0,0,0,0,Shoaib Malik,SP Narine
Shoaib Malik,1050221,2016-09-27,2,15,0,6,6,0,1,0,Babar Azam,CR Brathwaite
SW Bates,1050615,2016-11-21,1,0,0,0,1,0,0,0,RH Priest,Iram Javed
SW Bates,1050615,2016-11-21,1,0,1,0,1,0,0,0,RH Priest,Iram Javed
SW Bates,1050615,2016-11-21,1,0,2,0,1,0,0,0,RH Priest,Iram Javed
SW Bates,1050615,2016-11-21,1,0,3,0,0,0,0,0,RH Priest,Iram Javed
SFM Devine,1050615,2016-11-21,1,0,4,0,0,0,0,0,RH Priest,Iram Javed
SFM Devine,1050615,2016-11-21,1,0,5,1,1,0,0,0,RH Priest,Iram Javed
RH Priest,1050615,2016-11-21,1,0,6,1,1,0,0,0,SFM Devine,Iram Javed
SFM Devine,1050615,2016-11-21,1,0,7,0,1,0,0,0,RH Priest,Iram Javed
SFM Devine,1050615,2016-11-21,1,0,8,0,0,0,0,0,RH Priest,Iram Javed
SFM Devine,1050615,2016-11-21,1,0,9,1,1,0,0,0,RH Priest,Iram Javed
SFM Devine,1050615,2016-11-21,1,1,0,1,1,0,0,0,RH Priest,Asmavia Iqbal
RH Priest,1050615,2016-11-21,1,1,1,0,0,0,0,0,SFM Devine,Asmavia Iqbal
AE Satterthwaite,1050615,2016-11-21,1,1,2,0,0,0,0,0,SFM Devine,Asmavia Iqbal
AE Satterthwaite,1050615,2016-11-21,1,1,3,2,2,0,0,0,SFM Devine,Asmavia Iqbal
AE Satterthwaite,1050615,2016-11-21,1,1,4,1,1,0,0,0,SFM Devine,Asmavia Iqbal
SFM Devine,1050615,2016-11-21,1,1,5,0,0,0,0,0,AE Satterthwaite,Asmavia Iqbal
AE Satterthwaite,1050615,2016-11-21,1,2,0,0,1,0,0,0,SFM Devine,Iram Javed
AE Satterthwaite,1050615,2016-11-21,1,2,1,0,1,0,0,0,SFM Devine,Iram Javed
AE Satterthwaite,1050615,2016-11-21,1,2,2,4,4,1,0,0,SFM Devine,Iram Javed
AE Satterthwaite,1050615,2016-11-21,1,2,3,0,0,0,0,0,SFM Devine,Iram Javed
AE Satterthwaite,1050615,2016-11-21,1,2,4,4,4,1,0,0,SFM Devine,Iram Javed
AE Satterthwaite,1050615,2016-11-21,1,2,5,1,1,0,0,0,SFM Devine,Iram Javed
SFM Devine,1050615,2016-11-21,1,2,6,1,1,0,0,0,AE Satterthwaite,Iram Javed
AE Satterthwaite,1050615,2016-11-21,1,2,7,0,0,0,0,0,SFM Devine,Iram Javed
SFM Devine,1050615,2016-11-21,1,3,0,4,4,1,0,0,AE Satterthwaite,Asmavia Iqbal
SFM Devine,1050615,2016-11-21,1,3,1,1,1,0,0,0,AE Satterthwaite,Asmavia Iqbal
AE Satterthwaite,1050615,2016-11-21,1,3,2,1,1,0,0,0,SFM Devine,Asmavia Iqbal
SFM Devine,1050615,2016-11-21,1,3,3,0,0,0,0,0,AE Satterthwaite,Asmavia Iqbal
SFM Devine,1050615,2016-11-21,1,3,4,0,0,0,0,0,AE Satterthwaite,Asmavia Iqbal
SFM Devine,1050615,2016-11-21,1,3,5,4,4,1,0,0,AE Satterthwaite,Asmavia Iqbal
AE Satterthwaite,1050615,2016-11-21,1,4,0,0,0,0,0,0,SFM Devine,Sana Mir
AE Satterthwaite,1050615,2016-11-21,1,4,1,1,1,0,0,0,SFM Devine,Sana Mir
SFM Devine,1050615,2016-11-21,1,4,2,0,1,0,0,0,AE Satterthwaite,Sana Mir
SFM Devine,1050615,2016-11-21,1,4,3,1,1,0,0,0,AE Satterthwaite,Sana Mir
AE Satterthwaite,1050615,2016-11-21,1,4,4,0,0,0,0,0,SFM Devine,Sana Mir
SFM Devine,1050615,2016-11-21,1,4,5,0,0,0,0,0,KJ Martin,Sana Mir
TMM Newton,1050615,2016-11-21,1,4,6,0,0,0,0,0,KJ Martin,Sana Mir
KJ Martin,1050615,2016-11-21,1,5,0,1,1,0,0,0,TMM Newton,Asmavia Iqbal
TMM Newton,1050615,2016-11-21,1,5,1,0,0,0,0,0,KJ Martin,Asmavia Iqbal
TMM Newton,1050615,2016-11-21,1,5,2,0,1,0,0,0,KJ Martin,Asmavia Iqbal
KJ Martin,1050615,2016-11-21,1,5,3,4,4,1,0,0,TMM Newton,Asmavia Iqbal
KJ Martin,1050615,2016-11-21,1,5,4,0,0,0,0,0,TMM Newton,Asmavia Iqbal
KJ Martin,1050615,2016-11-21,1,5,5,1,1,0,0,0,TMM Newton,Asmavia Iqbal
KJ Martin,1050615,2016-11-21,1,6,0,1,1,0,0,0,TMM Newton,Sana Mir
TMM Newton,1050615,2016-11-21,1,6,1,0,0,0,0,0,KJ Martin,Sana Mir
TMM Newton,1050615,2016-11-21,1,6,2,1,1,0,0,0,KJ Martin,Sana Mir
KJ Martin,1050615,2016-11-21,1,6,3,0,0,0,0,0,TMM Newton,Sana Mir
KJ Martin,1050615,2016-11-21,1,6,4,0,0,0,0,0,TMM Newton,Sana Mir
KJ Martin,1050615,2016-11-21,1,6,5,0,0,0,0,0,TMM Newton,Sana Mir
TMM Newton,1050615,2016-11-21,1,7,0,0,0,0,0,0,KJ Martin,Sadia Yousuf
TMM Newton,1050615,2016-11-21,1,7,1,0,0,0,0,0,KJ Martin,Sadia Yousuf
KJ Martin,1050615,2016-11-21,1,7,2,0,0,0,0,0,EC Perry,Sadia Yousuf
KJ Martin,1050615,2016-11-21,1,7,3,0,0,0,0,0,EC Perry,Sadia Yousuf
KJ Martin,1050615,2016-11-21,1,7,4,0,0,0,0,0,EC Perry,Sadia Yousuf
KJ Martin,1050615,2016-11-21,1,7,5,1,1,0,0,0,EC Perry,Sadia Yousuf
KJ Martin,1050615,2016-11-21,1,8,0,1,1,0,0,0,EC Perry,Nida Dar
EC Perry,1050615,2016-11-21,1,8,1,0,0,0,0,0,KJ Martin,Nida Dar
EC Perry,1050615,2016-11-21,1,8,2,1,1,0,0,0,KJ Martin,Nida Dar
KJ Martin,1050615,2016-11-21,1,8,3,0,0,0,0,0,EC Perry,Nida Dar
KJ Martin,1050615,2016-11-21,1,8,4,2,2,0,0,0,EC Perry,Nida Dar
KJ Martin,1050615,2016-11-21,1,8,5,1,1,0,0,0,EC Perry,Nida Dar
KJ Martin,1050615,2016-11-21,1,9,0,1,1,0,0,0,EC Perry,Sadia Yousuf
EC Perry,1050615,2016-11-21,1,9,1,2,2,0,0,0,KJ Martin,Sadia Yousuf
EC Perry,1050615,2016-11-21,1,9,2,2,2,0,0,0,KJ Martin,Sadia Yousuf
EC Perry,1050615,2016-11-21,1,9,3,1,1,0,0,0,KJ Martin,Sadia Yousuf
KJ Martin,1050615,2016-11-21,1,9,4,1,1,0,0,0,EC Perry,Sadia Yousuf
EC Perry,1050615,2016-11-21,1,9,5,1,1,0,0,0,KJ Martin,Sadia Yousuf
EC Perry,1050615,2016-11-21,1,10,0,1,1,0,0,0,KJ Martin,Nida Dar
KJ Martin,1050615,2016-11-21,1,10,1,4,4,1,0,0,EC Perry,Nida Dar
KJ Martin,1050615,2016-11-21,1,10,2,1,1,0,0,0,EC Perry,Nida Dar
EC Perry,1050615,2016-11-21,1,10,3,2,2,0,0,0,KJ Martin,Nida Dar
EC Perry,1050615,2016-11-21,1,10,4,0,0,0,0,0,KJ Martin,Nida Dar
EC Perry,1050615,2016-11-21,1,10,5,4,4,1,0,0,KJ Martin,Nida Dar
KJ Martin,1050615,2016-11-21,1,11,0,0,0,0,0,0,EC Perry,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,11,1,0,0,0,0,0,EC Perry,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,11,2,0,0,0,0,0,EC Perry,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,11,3,2,2,0,0,0,EC Perry,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,11,4,0,0,0,0,0,EC Perry,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,11,5,0,0,0,0,0,EC Perry,Sadia Yousuf
EC Perry,1050615,2016-11-21,1,12,0,0,0,0,0,0,KT Perkins,Aliya Riaz
EC Perry,1050615,2016-11-21,1,12,1,1,1,0,0,0,KT Perkins,Aliya Riaz
KT Perkins,1050615,2016-11-21,1,12,2,0,0,0,0,0,EC Perry,Aliya Riaz
KT Perkins,1050615,2016-11-21,1,12,3,0,0,0,0,0,EC Perry,Aliya Riaz
KT Perkins,1050615,2016-11-21,1,12,4,1,1,0,0,0,EC Perry,Aliya Riaz
EC Perry,1050615,2016-11-21,1,12,5,0,0,0,0,0,KT Perkins,Aliya Riaz
KT Perkins,1050615,2016-11-21,1,13,0,1,1,0,0,0,EC Perry,Nida Dar
EC Perry,1050615,2016-11-21,1,13,1,1,1,0,0,0,KT Perkins,Nida Dar
KT Perkins,1050615,2016-11-21,1,13,2,0,0,0,0,0,EC Perry,Nida Dar
KT Perkins,1050615,2016-11-21,1,13,3,0,0,0,0,0,EC Perry,Nida Dar
KT Perkins,1050615,2016-11-21,1,13,4,1,1,0,0,0,EC Perry,Nida Dar
EC Perry,1050615,2016-11-21,1,13,5,1,1,0,0,0,KT Perkins,Nida Dar
EC Perry,1050615,2016-11-21,1,14,0,0,0,0,0,0,KT Perkins,Aliya Riaz
EC Perry,1050615,2016-11-21,1,14,1,1,1,0,0,0,KT Perkins,Aliya Riaz
KT Perkins,1050615,2016-11-21,1,14,2,1,1,0,0,0,EC Perry,Aliya Riaz
EC Perry,1050615,2016-11-21,1,14,3,4,4,1,0,0,KT Perkins,Aliya Riaz
EC Perry,1050615,2016-11-21,1,14,4,4,4,1,0,0,KT Perkins,Aliya Riaz
EC Perry,1050615,2016-11-21,1,14,5,0,0,0,0,0,KT Perkins,Aliya Riaz
KT Perkins,1050615,2016-11-21,1,15,0,0,0,0,0,0,EC Perry,Nida Dar
KT Perkins,1050615,2016-11-21,1,15,1,1,1,0,0,0,EC Perry,Nida Dar
EC Perry,1050615,2016-11-21,1,15,2,0,0,0,0,0,KT Perkins,Nida Dar
LMM Tahuhu,1050615,2016-11-21,1,15,3,1,1,0,0,0,KT Perkins,Nida Dar
KT Perkins,1050615,2016-11-21,1,15,4,2,2,0,0,0,LMM Tahuhu,Nida Dar
KT Perkins,1050615,2016-11-21,1,15,5,0,0,0,0,0,LMM Tahuhu,Nida Dar
LMM Tahuhu,1050615,2016-11-21,1,16,0,0,0,0,0,0,KT Perkins,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,16,1,0,0,0,0,0,KT Perkins,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,16,2,0,0,0,0,0,KT Perkins,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,16,3,1,1,0,0,0,KT Perkins,Sana Mir
KT Perkins,1050615,2016-11-21,1,16,4,1,1,0,0,0,LMM Tahuhu,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,16,5,1,1,0,0,0,KT Perkins,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,17,0,0,0,0,0,0,KT Perkins,Sadia Yousuf
LMM Tahuhu,1050615,2016-11-21,1,17,1,1,1,0,0,0,KT Perkins,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,17,2,0,0,0,0,0,LMM Tahuhu,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,17,3,0,0,0,0,0,LMM Tahuhu,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,17,4,1,1,0,0,0,LMM Tahuhu,Sadia Yousuf
LMM Tahuhu,1050615,2016-11-21,1,17,5,0,0,0,0,0,KT Perkins,Sadia Yousuf
KT Perkins,1050615,2016-11-21,1,18,0,1,1,0,0,0,LMM Tahuhu,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,18,1,3,3,0,0,0,KT Perkins,Sana Mir
KT Perkins,1050615,2016-11-21,1,18,2,4,4,1,0,0,LMM Tahuhu,Sana Mir
KT Perkins,1050615,2016-11-21,1,18,3,1,1,0,0,0,LMM Tahuhu,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,18,4,0,0,0,0,0,KT Perkins,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,18,5,1,1,0,0,0,KT Perkins,Sana Mir
LMM Tahuhu,1050615,2016-11-21,1,19,0,2,2,0,0,0,KT Perkins,Asmavia Iqbal
LMM Tahuhu,1050615,2016-11-21,1,19,1,4,4,1,0,0,KT Perkins,Asmavia Iqbal
LMM Tahuhu,1050615,2016-11-21,1,19,2,0,1,0,0,0,KT Perkins,Asmavia Iqbal
LMM Tahuhu,1050615,2016-11-21,1,19,3,2,2,0,0,0,KT Perkins,Asmavia Iqbal
LMM Tahuhu,1050615,2016-11-21,1,19,4,0,0,0,0,0,KT Perkins,Asmavia Iqbal
KT Perkins,1050615,2016-11-21,1,19,5,0,0,0,0,0,AC Kerr,Asmavia Iqbal
AC Kerr,1050615,2016-11-21,1,19,6,1,1,0,0,0,MJG Nielsen,Asmavia Iqbal
Ayesha Zafar,1050615,2016-11-21,2,0,0,0,0,0,0,0,Javeria Khan,MJG Nielsen
Ayesha Zafar,1050615,2016-11-21,2,0,1,1,1,0,0,0,Javeria Khan,MJG Nielsen
Javeria Khan,1050615,2016-11-21,2,0,2,0,0,0,0,0,Ayesha Zafar,MJG Nielsen
Javeria Khan,1050615,2016-11-21,2,0,3,1,1,0,0,0,Ayesha Zafar,MJG Nielsen
Ayesha Zafar,1050615,2016-11-21,2,0,4,0,0,0,0,0,Javeria Khan,MJG Nielsen
Ayesha Zafar,1050615,2016-11-21,2,0,5,0,0,0,0,0,Javeria Khan,MJG Nielsen
Javeria Khan,1050615,2016-11-21,2,1,0,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,1,1,0,0,0,0,0,Bismah Maroof,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,1,2,4,4,1,0,0,Bismah Maroof,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,1,3,4,4,1,0,0,Bismah Maroof,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,1,4,1,1,0,0,0,Bismah Maroof,LMM Tahuhu
Bismah Maroof,1050615,2016-11-21,2,1,5,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,2,0,0,1,0,0,0,Bismah Maroof,MJG Nielsen
Ayesha Zafar,1050615,2016-11-21,2,2,1,0,1,0,0,0,Bismah Maroof,MJG Nielsen
Ayesha Zafar,1050615,2016-11-21,2,2,2,1,1,0,0,0,Bismah Maroof,MJG Nielsen
Bismah Maroof,1050615,2016-11-21,2,2,3,0,0,0,0,0,Ayesha Zafar,MJG Nielsen
Bismah Maroof,1050615,2016-11-21,2,2,4,1,1,0,0,0,Ayesha Zafar,MJG Nielsen
Ayesha Zafar,1050615,2016-11-21,2,2,5,1,1,0,0,0,Bismah Maroof,MJG Nielsen
Bismah Maroof,1050615,2016-11-21,2,2,6,0,0,0,0,0,Ayesha Zafar,MJG Nielsen
Ayesha Zafar,1050615,2016-11-21,2,2,7,0,0,0,0,0,Nain Abidi,MJG Nielsen
Nain Abidi,1050615,2016-11-21,2,3,0,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Nain Abidi,1050615,2016-11-21,2,3,1,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,3,2,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,3,3,0,1,0,0,0,Ayesha Zafar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,3,4,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,3,5,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,3,6,0,1,0,0,0,Ayesha Zafar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,3,7,0,0,0,0,0,Ayesha Zafar,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,4,0,0,0,0,0,0,Iram Javed,AE Satterthwaite
Ayesha Zafar,1050615,2016-11-21,2,4,1,1,1,0,0,0,Iram Javed,AE Satterthwaite
Iram Javed,1050615,2016-11-21,2,4,2,1,1,0,0,0,Ayesha Zafar,AE Satterthwaite
Ayesha Zafar,1050615,2016-11-21,2,4,3,1,1,0,0,0,Iram Javed,AE Satterthwaite
Iram Javed,1050615,2016-11-21,2,4,4,0,0,0,0,0,Ayesha Zafar,AE Satterthwaite
Iram Javed,1050615,2016-11-21,2,4,5,0,0,0,0,0,Ayesha Zafar,AE Satterthwaite
Ayesha Zafar,1050615,2016-11-21,2,5,0,0,0,0,0,0,Iram Javed,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,5,1,0,1,0,0,0,Iram Javed,LMM Tahuhu
Ayesha Zafar,1050615,2016-11-21,2,5,2,0,0,0,0,0,Iram Javed,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,5,3,1,1,0,0,0,Nida Dar,LMM Tahuhu
Nida Dar,1050615,2016-11-21,2,5,4,0,0,0,0,0,Iram Javed,LMM Tahuhu
Nida Dar,1050615,2016-11-21,2,5,5,0,0,0,0,0,Iram Javed,LMM Tahuhu
Nida Dar,1050615,2016-11-21,2,5,6,1,1,0,0,0,Iram Javed,LMM Tahuhu
Nida Dar,1050615,2016-11-21,2,6,0,0,0,0,0,0,Iram Javed,AE Satterthwaite
Nida Dar,1050615,2016-11-21,2,6,1,1,1,0,0,0,Iram Javed,AE Satterthwaite
Iram Javed,1050615,2016-11-21,2,6,2,0,0,0,0,0,Nida Dar,AE Satterthwaite
Iram Javed,1050615,2016-11-21,2,6,3,0,0,0,0,0,Nida Dar,AE Satterthwaite
Iram Javed,1050615,2016-11-21,2,6,4,1,1,0,0,0,Nida Dar,AE Satterthwaite
Nida Dar,1050615,2016-11-21,2,6,5,0,0,0,0,0,Iram Javed,AE Satterthwaite
Iram Javed,1050615,2016-11-21,2,7,0,0,0,0,0,0,Nida Dar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,7,1,1,1,0,0,0,Nida Dar,LMM Tahuhu
Nida Dar,1050615,2016-11-21,2,7,2,0,0,0,0,0,Iram Javed,LMM Tahuhu
Nida Dar,1050615,2016-11-21,2,7,3,1,1,0,0,0,Iram Javed,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,7,4,0,0,0,0,0,Nida Dar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,7,5,1,1,0,0,0,Nida Dar,LMM Tahuhu
Iram Javed,1050615,2016-11-21,2,8,0,0,0,0,0,0,Nida Dar,TMM Newton
Iram Javed,1050615,2016-11-21,2,8,1,1,1,0,0,0,Nida Dar,TMM Newton
Nida Dar,1050615,2016-11-21,2,8,2,0,0,0,0,0,Iram Javed,TMM Newton
Nida Dar,1050615,2016-11-21,2,8,3,4,4,1,0,0,Iram Javed,TMM Newton
Nida Dar,1050615,2016-11-21,2,8,4,0,0,0,0,0,Iram Javed,TMM Newton
Nida Dar,1050615,2016-11-21,2,8,5,0,0,0,0,0,Iram Javed,TMM Newton
Iram Javed,1050615,2016-11-21,2,9,0,0,0,0,0,0,Asmavia Iqbal,SFM Devine
Iram Javed,1050615,2016-11-21,2,9,1,4,4,1,0,0,Asmavia Iqbal,SFM Devine
Iram Javed,1050615,2016-11-21,2,9,2,0,0,0,0,0,Asmavia Iqbal,SFM Devine
Iram Javed,1050615,2016-11-21,2,9,3,4,4,1,0,0,Asmavia Iqbal,SFM Devine
Iram Javed,1050615,2016-11-21,2,9,4,1,1,0,0,0,Asmavia Iqbal,SFM Devine
Asmavia Iqbal,1050615,2016-11-21,2,9,5,0,0,0,0,0,Iram Javed,SFM Devine
Iram Javed,1050615,2016-11-21,2,10,0,1,1,0,0,0,Asmavia Iqbal,TMM Newton
Asmavia Iqbal,1050615,2016-11-21,2,10,1,1,1,0,0,0,Iram Javed,TMM Newton
Iram Javed,1050615,2016-11-21,2,10,2,0,5,0,0,0,Asmavia Iqbal,TMM Newton
Iram Javed,1050615,2016-11-21,2,10,3,0,1,0,0,0,Asmavia Iqbal,TMM Newton
Iram Javed,1050615,2016-11-21,2,10,4,0,0,0,0,0,Asmavia Iqbal,TMM Newton
Sidra Nawaz,1050615,2016-11-21,2,10,5,0,0,0,0,0,Asmavia Iqbal,TMM Newton
Sidra Nawaz,1050615,2016-11-21,2,10,6,1,1,0,0,0,Asmavia Iqbal,TMM Newton
Asmavia Iqbal,1050615,2016-11-21,2,10,7,0,0,0,0,0,Sidra Nawaz,TMM Newton
Sidra Nawaz,1050615,2016-11-21,2,11,0,0,0,0,0,0,Asmavia Iqbal,AC Kerr
Sidra Nawaz,1050615,2016-11-21,2,11,1,1,1,0,0,0,Asmavia Iqbal,AC Kerr
Asmavia Iqbal,1050615,2016-11-21,2,11,2,1,1,0,0,0,Sidra Nawaz,AC Kerr
Sidra Nawaz,1050615,2016-11-21,2,11,3,0,0,0,0,0,Asmavia Iqbal,AC Kerr
Asmavia Iqbal,1050615,2016-11-21,2,11,4,0,0,0,0,0,Sana Mir,AC Kerr
Asmavia Iqbal,1050615,2016-11-21,2,11,5,1,1,0,0,0,Sana Mir,AC Kerr
Asmavia Iqbal,1050615,2016-11-21,2,12,0,0,0,0,0,0,Sana Mir,SW Bates
Asmavia Iqbal,1050615,2016-11-21,2,12,1,1,1,0,0,0,Sana Mir,SW Bates
Sana Mir,1050615,2016-11-21,2,12,2,0,0,0,0,0,Asmavia Iqbal,SW Bates
Sana Mir,1050615,2016-11-21,2,12,3,2,2,0,0,0,Asmavia Iqbal,SW Bates
Sana Mir,1050615,2016-11-21,2,12,4,1,1,0,0,0,Asmavia Iqbal,SW Bates
Asmavia Iqbal,1050615,2016-11-21,2,12,5,0,0,0,0,0,Sana Mir,SW Bates
Sana Mir,1050615,2016-11-21,2,13,0,1,1,0,0,0,Asmavia Iqbal,AC Kerr
Asmavia Iqbal,1050615,2016-11-21,2,13,1,0,0,0,0,0,Sana Mir,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,13,2,0,0,0,0,0,Sana Mir,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,13,3,0,0,0,0,0,Sana Mir,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,13,4,4,4,1,0,0,Sana Mir,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,13,5,0,0,0,0,0,Sana Mir,AC Kerr
Sana Mir,1050615,2016-11-21,2,14,0,1,1,0,0,0,Aliya Riaz,SW Bates
Aliya Riaz,1050615,2016-11-21,2,14,1,1,1,0,0,0,Sana Mir,SW Bates
Sana Mir,1050615,2016-11-21,2,14,2,1,1,0,0,0,Aliya Riaz,SW Bates
Aliya Riaz,1050615,2016-11-21,2,14,3,2,2,0,0,0,Sana Mir,SW Bates
Aliya Riaz,1050615,2016-11-21,2,14,4,1,1,0,0,0,Sana Mir,SW Bates
Sana Mir,1050615,2016-11-21,2,14,5,1,1,0,0,0,Aliya Riaz,SW Bates
Sana Mir,1050615,2016-11-21,2,15,0,0,0,0,0,0,Aliya Riaz,AC Kerr
Sana Mir,1050615,2016-11-21,2,15,1,0,0,0,0,0,Aliya Riaz,AC Kerr
Sana Mir,1050615,2016-11-21,2,15,2,1,1,0,0,0,Aliya Riaz,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,15,3,1,1,0,0,0,Sana Mir,AC Kerr
Sana Mir,1050615,2016-11-21,2,15,4,1,1,0,0,0,Aliya Riaz,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,15,5,0,0,0,0,0,Sana Mir,AC Kerr
Sana Mir,1050615,2016-11-21,2,16,0,1,1,0,0,0,Aliya Riaz,AE Satterthwaite
Aliya Riaz,1050615,2016-11-21,2,16,1,4,4,1,0,0,Sana Mir,AE Satterthwaite
Aliya Riaz,1050615,2016-11-21,2,16,2,1,1,0,0,0,Sana Mir,AE Satterthwaite
Sana Mir,1050615,2016-11-21,2,16,3,4,4,1,0,0,Aliya Riaz,AE Satterthwaite
Sana Mir,1050615,2016-11-21,2,16,4,1,1,0,0,0,Aliya Riaz,AE Satterthwaite
Aliya Riaz,1050615,2016-11-21,2,16,5,0,0,0,0,0,Sana Mir,AE Satterthwaite
Sana Mir,1050615,2016-11-21,2,17,0,0,1,0,0,0,Aliya Riaz,AC Kerr
Sana Mir,1050615,2016-11-21,2,17,1,1,1,0,0,0,Aliya Riaz,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,17,2,0,0,0,0,0,Sana Mir,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,17,3,1,1,0,0,0,Sana Mir,AC Kerr
Sana Mir,1050615,2016-11-21,2,17,4,1,1,0,0,0,Aliya Riaz,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,17,5,1,1,0,0,0,Sana Mir,AC Kerr
Sana Mir,1050615,2016-11-21,2,17,6,0,0,0,0,0,Aliya Riaz,AC Kerr
Aliya Riaz,1050615,2016-11-21,2,18,0,0,0,0,0,0,Sadia Yousuf,SW Bates
Aliya Riaz,1050615,2016-11-21,2,18,1,1,1,0,0,0,Sadia Yousuf,SW Bates
Sadia Yousuf,1050615,2016-11-21,2,18,2,1,1,0,0,0,Aliya Riaz,SW Bates
Aliya Riaz,1050615,2016-11-21,2,18,3,1,1,0,0,0,Sadia Yousuf,SW Bates
Sadia Yousuf,1050615,2016-11-21,2,18,4,0,0,0,0,0,Aliya Riaz,SW Bates
Sadia Yousuf,1050615,2016-11-21,2,18,5,0,0,0,0,0,Aliya Riaz,SW Bates
Aliya Riaz,1050615,2016-11-21,2,19,0,1,1,0,0,0,Sadia Yousuf,TMM Newton
Sadia Yousuf,1050615,2016-11-21,2,19,1,1,1,0,0,0,Aliya Riaz,TMM Newton
Aliya Riaz,1050615,2016-11-21,2,19,2,4,4,1,0,0,Sadia Yousuf,TMM Newton
Aliya Riaz,1050615,2016-11-21,2,19,3,4,4,1,0,0,Sadia Yousuf,TMM Newton
Aliya Riaz,1050615,2016-11-21,2,19,4,1,1,0,0,0,Sadia Yousuf,TMM Newton
Sadia Yousuf,1050615,2016-11-21,2,19,5,0,0,0,0,0,Aliya Riaz,TMM Newton
M Raj,1065348,2016-12-04,1,0,0,0,1,0,0,0,S Mandhana,Asmavia Iqbal
M Raj,1065348,2016-12-04,1,0,1,4,4,1,0,0,S Mandhana,Asmavia Iqbal
M Raj,1065348,2016-12-04,1,0,2,0,1,0,0,0,S Mandhana,Asmavia Iqbal
M Raj,1065348,2016-12-04,1,0,3,0,1,0,0,0,S Mandhana,Asmavia Iqbal
